Date,Close,High,Low,Open,Volume
2020-03-19,135.87059020996094,142.95401395111134,132.3383865929663,135.92771236898116,85922700
2020-03-20,130.76748657226562,140.0502163678412,129.34888981462817,139.00292822092638,84866200
2020-03-23,129.46310424804688,133.8331378449838,126.1689341603844,130.4437399557186,78975200
2020-03-24,141.23072814941406,142.4303513196159,134.49956897413122,136.86070967154618,82516700
2020-03-25,139.87879943847656,146.93367575898048,137.51765848214595,141.7734331352431,75638200
2020-03-26,148.62843322753906,149.15207739853082,141.25936727965745,141.28792836830135,64568100
2020-03-27,142.5255889892578,147.46685932924893,142.0495516081798,144.4773451571793,57042300
2020-03-30,152.55093383789062,152.90321137574261,142.82072868520657,145.13427789282522,63420300
2020-03-31,150.15170288085938,156.88286325614513,149.0568082917914,151.76069687308703,77927200
2020-04-01,144.82009887695312,150.18980018520003,143.5919287730892,145.6674448705902,57969900
2020-04-02,147.81912231445312,148.02857992428844,143.15396179177512,144.58207393473876,49630700
2020-04-03,146.4576416015625,149.83750943261026,144.89623979452293,147.6667804454456,41243300
2020-04-06,157.34938049316406,158.52042823766854,150.02792415586416,152.63661391051838,67111700
2020-04-07,155.6547088623047,161.8527103645991,155.43572120612328,161.46235622358842,62769000
2020-04-08,157.2161407470703,158.68232977427962,155.6642539336682,157.73025482667308,48318200
2020-04-09,157.22560119628906,159.34872351809685,155.5023484691151,158.38713338772783,51385100
2020-04-13,157.577880859375,157.63501754538458,154.52172915944234,156.47348523081303,41905300
2020-04-14,165.37538146972656,165.42298811281455,159.94855829037607,160.90063304210452,52874300
2020-04-15,163.6426239013672,165.2516326636138,161.12914697009398,162.99520547266337,40940800
2020-04-16,168.5552978515625,168.78380100859152,164.61370918973023,165.94662248113914,50479600
2020-04-17,170.04054260253906,171.37344133525505,167.44136828248293,170.8974039982127,52765600
2020-04-20,166.6702117919922,170.18337012056065,166.6035741104452,168.16497619786358,36669600
2020-04-21,159.7771759033203,165.34680393000076,158.14912184782517,165.18495298161926,56203700
2020-04-22,165.2040252685547,165.66101711012155,162.6334261844166,163.17610127236938,34620200
2020-04-23,163.2046661376953,166.6702179488877,162.71911320274435,165.76574976299443,32790800
2020-04-24,166.18466186523438,166.1941773834813,162.52869806220386,163.81399034596006,34277600
2020-04-27,165.70860290527344,168.42200705863056,164.9945468868889,168.12686622876606,33194400
2020-04-28,161.6718292236328,167.25098846954376,161.27195952679392,167.17482073764452,34392700
2020-04-29,168.92662048339844,169.1646391773293,163.64261710014011,164.9183938130075,51286600
2020-04-30,170.621337890625,171.7542947432801,167.78414441722774,171.37347061957357,53875900
2020-05-01,166.20367431640625,170.078610487181,165.6705003231186,167.3747220378559,39370500
2020-05-04,170.26907348632812,170.42140895859188,165.47062233010132,166.12755634266736,30372900
2020-05-05,172.09701538085938,174.84851064820512,171.2782305680416,171.96372550563353,36839200
2020-05-06,173.7917022705078,175.3721496947665,172.925325369685,173.35375606174136,32139300
2020-05-07,174.8009490966797,175.70541730295008,173.82982867738997,175.34362420943816,28316000
2020-05-08,175.82911682128906,176.13378764338785,174.57238599889257,176.11474208513056,30877800
2020-05-11,177.7904815673828,178.52356881979443,174.08691058934866,174.37252145262028,30892700
2020-05-12,173.76316833496094,178.0760660618558,173.56324076027528,177.8475774050722,32038200
2020-05-13,171.1354522705078,175.2293769827589,168.0792856459235,173.80126472459057,44711500
2020-05-14,171.87806701660156,172.03040247522281,167.26049830376897,169.03135805959138,41873900
2020-05-15,174.38197326660156,178.0950580984367,168.5171907133659,170.4784619080021,46610400
2020-05-18,176.0481719970703,177.27634221725572,175.1437037539868,176.84791142079615,35264500
2020-05-19,174.8294677734375,177.65713056761624,174.6961779072391,176.16236643542155,26799100
2020-05-20,177.25450134277344,177.43590168394044,175.61237082100766,176.44297810112155,31261300
2020-05-21,175.1254425048828,178.21876103710082,174.99178140232837,177.0062545273779,29119500
2020-05-22,175.2018280029297,176.10882969373282,174.27574227398085,174.89632314494972,20826900
2020-05-26,173.34963989257812,178.05643297814373,172.90091742151233,177.90367329268187,36073600
2020-05-27,173.57876586914062,173.75062415828282,168.60465058887516,172.04165612409858,39517100
2020-05-28,173.1873779296875,175.81287575400617,172.21356740742405,172.5572695235082,33810200
2020-05-29,174.95359802246094,175.9274229472376,172.24217877179476,174.45713625736357,42130400
2020-06-01,174.5526123046875,174.7149140285798,173.2446419269881,174.27573351783732,22622400
2020-06-02,176.5384521484375,176.62437402327166,173.13962868729698,175.90832926371786,30794600
2020-06-03,176.9680633544922,177.52180634351802,175.26865174622563,176.45251757462225,27311000
2020-06-04,174.63851928710938,177.42631811528722,174.04659368949996,175.95604613904365,28761800
2020-06-05,178.72476196289062,179.2307657407467,173.7697300929723,174.35211372363253,39893600
2020-06-08,179.83221435546875,180.0136146509684,176.08968967556558,177.5217788699759,33211600
2020-06-09,181.20704650878906,182.0662943129811,178.7820336577257,179.48853633243837,29783900
2020-06-10,187.92831420898438,189.53226190698962,182.3622583446839,182.47683540252,43872300
2020-06-11,177.83685302734375,186.8971953252528,177.6459107012866,184.38627533006792,52854700
2020-06-12,179.2403106689453,183.040117049004,176.79619924208757,181.91353250337872,43373600
2020-06-15,180.385986328125,182.1808764027824,175.67917817531608,176.2233791495134,32770200
2020-06-16,184.806396484375,186.7253913064373,182.79192319499927,184.15717495617497,42556700
2020-06-17,185.44606018066406,187.43189283011398,184.92095774990133,186.20028762269152,25687800
2020-06-18,187.431884765625,187.59418649761048,185.2169126322436,185.2169126322436,23061600
2020-06-19,186.31484985351562,190.2674165396573,185.57016443206638,189.59911097783984,44441100
2020-06-22,191.48944091796875,191.67082665886937,186.39119193854523,186.92583627964657,32818900
2020-06-23,192.76878356933594,194.7164187390897,192.31050447342133,192.94062730432893,30917400
2020-06-24,188.883056640625,194.04812966453954,187.6610080841898,192.47283702212528,36740600
2020-06-25,191.26986694335938,191.52764712810412,186.62035443908522,188.84486850692002,27803900
2020-06-26,187.44140625,190.84022936621224,186.05705610227983,190.68746967003122,54675800
2020-06-29,189.45591735839844,189.54183924181,184.78730564276714,186.91634152801396,26701600
2020-06-30,194.29635620117188,195.14606207851222,188.78759559511929,188.92125670274692,34310300
2020-07-01,195.4324493408203,197.00775630446134,192.63510858011978,193.9430788064438,32061200
2020-07-02,196.92185974121094,198.6021875092701,195.7189097355974,196.3681166874613,29315800
2020-07-06,201.16085815429688,201.57139809916725,198.6690215611975,199.37552437182802,31897600
2020-07-07,198.82174682617188,204.95108776528608,198.57352323906824,200.92214171818512,33600700
2020-07-08,203.19436645507812,203.6048917033232,199.24180081176345,200.55932754885663,33600000
2020-07-09,204.616943359375,206.58367716565738,201.8959676336942,206.53593793805533,33121700
2020-07-10,203.99642944335938,204.3878708429277,201.5236910630122,203.94869020009978,26177600
2020-07-13,197.69515991210938,206.02991550365954,197.15095898910434,204.76966993541564,38135600
2020-07-14,198.91726684570312,199.39463008308857,192.88338853252554,196.79777290627416,37591800
2020-07-15,198.62124633789062,201.7623039169299,195.74752551635757,200.07243434393845,32179400
2020-07-16,194.6877899169922,196.38720160543846,193.1506799551989,196.100780795123,29940700
2020-07-17,193.69488525390625,195.7570830844542,192.2723377574548,195.21289664393825,31635300
2020-07-20,202.02011108398438,202.6884166471381,193.81900027624178,195.71891104746393,36884800
2020-07-21,199.2991180419922,204.25414994239006,198.6117139304938,203.98682773991482,37990400
2020-07-22,202.16329956054688,202.68840195351845,198.9554185219914,199.7287445152915,49605700
2020-07-23,193.3702850341797,201.370897192234,192.9979423085979,197.80977168162164,67457000
2020-07-24,192.1864013671875,193.6757720198578,188.56798064012895,191.34623758651531,39827000
2020-07-27,194.62098693847656,194.73554944735855,191.7663496924244,192.34873339252303,30160900
2020-07-28,192.8738250732422,195.43248474859328,192.60650285545827,194.39183650307967,23251400
2020-07-29,194.82144165039062,195.38472665720974,192.86424986998557,193.33207098993546,19632600
2020-07-30,194.668701171875,195.203360176597,190.53474880627297,191.9000005238427,25079600
2020-07-31,195.7284393310547,195.81437577226183,190.00008136094036,195.14605568804103,51044000
2020-08-03,206.73643493652344,207.78663973609935,200.91261301223892,201.94371920601316,78983000
2020-08-04,203.63360595703125,205.04661164641544,200.78852510543567,204.47376992715482,49280100
2020-08-05,203.2994384765625,205.26617249611542,201.99146799263949,205.17069403055774,28806400
2020-08-06,206.55502319335938,206.5741072287933,201.97233443110602,202.72656173379298,32656800
2020-08-07,202.8602294921875,205.93444918218864,201.38040089130416,205.12294061058364,27820400
2020-08-10,198.82174682617188,202.2874078671722,197.00777273033472,202.08690893945885,36716500
2020-08-11,194.1722412109375,198.24891205775197,193.94310165251605,197.78110549026326,36446500
2020-08-12,199.7191925048828,200.75984065200336,195.48020549800736,195.99575127842633,28013100
2020-08-13,199.25135803222656,201.78139124117297,198.72625570071196,199.9578606753522,22588900
2020-08-14,199.4423370361328,200.10110057608242,198.11526793680267,199.3086759242567,17958900
2020-08-17,200.75987243652344,201.62867698371005,199.46144390964133,200.110665457067,20184800
2020-08-18,201.9150848388672,202.7456921173846,199.7383098849835,200.99854111556277,21336200
2020-08-19,200.69012451171875,202.9870159910256,200.25946192284465,202.40322438289365,27627600
2020-08-20,205.36041259765625,205.76236523317155,199.93403011342397,200.536951765105,26981500
2020-08-21,203.86744689941406,206.9586635422753,203.70475282380917,204.67135219176205,36249300
2020-08-24,204.50863647460938,206.2600107782231,203.3027640605112,205.56136531180084,25460100
2020-08-25,207.16921997070312,207.30320419108602,203.94401899229595,203.94401899229595,23043700
2020-08-26,211.6481170654297,212.54773159064493,208.02096370870794,208.5186256041175,39600800
2020-08-27,216.84478759765625,221.21842583025713,209.97327518288324,213.313329440823,57602200
2020-08-28,219.07470703125,220.73037214466882,216.8448155439647,218.37606153563638,26292900
2020-08-31,215.83993530273438,218.87373215192653,214.6723523382902,217.24677683197146,28774200
2020-09-01,217.5051727294922,217.67743188072146,214.78718442801343,215.82078314493916,25725500
2020-09-02,221.69699096679688,222.85500890153446,217.58175513682696,218.1751117330546,34080800
2020-09-03,207.96353149414062,219.4575068084066,205.72407500414147,219.41923186637518,58400300
2020-09-04,205.04457092285156,208.97798194568563,196.3738436791459,205.85805580862598,59664100
2020-09-08,193.9525604248047,201.00589802209439,193.51231825390303,197.62756836074408,52924300
2020-09-09,202.2117919921875,205.60926703352345,197.81900760004868,198.68034732213744,45679000
2020-09-10,196.54608154296875,205.51350067527326,195.34022387645345,204.23106392788355,35461500
2020-09-11,195.263671875,199.66603470298534,192.5935530845461,198.2974683069397,33620100
2020-09-14,196.5843963623047,200.21154951496803,195.2636845078276,195.46466811301522,30375800
2020-09-15,199.80960083007812,200.76663503832762,198.03908170354327,199.46506793098098,21823900
2020-09-16,196.2398681640625,201.5992509913415,195.84748063223293,201.5705411332255,26328100
2020-09-17,194.19178771972656,195.55077435424172,191.36854011828825,191.45466968029996,34011300
2020-09-18,191.7800750732422,194.9000011831459,187.8179542280491,194.08653090763448,55225300
2020-09-21,193.8377227783203,194.0004314618701,187.94240252542772,188.7175979802434,39839700
2020-09-22,198.50804138183594,199.15883226221052,193.39748201736504,196.24943997909537,33517100
2020-09-23,191.97146606445312,199.1588014809056,191.43552930649702,198.96738297890863,30803800
2020-09-24,194.45977783203125,196.73752385885328,190.6412061876266,191.26328716801197,31202500
2020-09-25,198.89083862304688,200.05840681918733,193.8376850143183,194.80429882541895,29437300
2020-09-28,200.44126892089844,203.43679099464873,199.1205568954803,201.81940066860702,32004900
2020-09-29,198.35488891601562,201.04416709326736,197.92422647730663,200.35510135006018,24221900
2020-09-30,201.2930145263672,202.8721151895252,197.66584655961745,198.80471964780773,33829100
2020-10-01,203.33151245117188,204.79577375217923,202.24049394055493,204.31725660536154,27158400
2020-10-02,197.3308868408203,201.92465398678647,196.7088058400637,199.06311643094566,33154800
2020-10-05,201.34088134765625,201.36959120849284,198.08695595539203,198.3166494452693,21331600
2020-10-06,197.06292724609375,201.14945300675393,196.01976341135008,199.84790043706676,28554300
2020-10-07,200.81448364257812,201.08245204459112,197.83810676012118,198.16349487639658,25681100
2020-10-08,201.5322723388672,202.11606381034258,199.3693802101008,201.46527293243025,19925800
2020-10-09,206.53756713867188,206.58542177365823,202.15434835187833,202.15434835187833,26458000
2020-10-12,211.88739013671875,214.24170096187547,207.49460616389052,209.38953000650932,40461400
2020-10-13,213.28466796875,215.53370444968047,210.95906699025755,213.15068374881272,28950800
2020-10-14,211.37060546875,214.58624144367852,209.7149401451163,213.4186583775733,23421700
2020-10-15,210.2221221923828,210.8920431681378,206.72893882786133,207.77211713637485,22733100
2020-10-16,210.2221221923828,212.73911204437525,209.8967340903278,210.69105957382027,26057900
2020-10-19,205.01588439941406,212.74872312550434,204.5373672599519,210.94949400810776,27625800
2020-10-20,205.42738342285156,208.03051759272938,203.93441242019458,206.5279815053005,22753500
2020-10-21,205.57095336914062,207.599861242448,203.96312828594395,203.96312828594395,22724900
2020-10-22,205.65707397460938,206.77680221075053,202.6041326095629,204.73831473811316,22351500
2020-10-23,206.93946838378906,206.9873230068885,204.00138144619794,205.7910304453066,18879600
2020-10-26,201.0537109375,207.04473871300377,199.1587876454569,204.66173332241058,37111600
2020-10-27,204.08750915527344,205.44649574052593,201.29297150913973,202.49882914313494,36700300
2020-10-28,193.97169494628906,199.8670294360928,193.41662793161626,198.74730111501765,51195600
2020-10-29,195.92404174804688,198.45061144103295,194.63203974234074,195.30197536200046,31432600
2020-10-30,193.77072143554688,195.51251613796734,191.04316804272622,194.7564655227637,36953700
2020-11-02,193.63673400878906,196.45998201562932,191.52168197331255,195.51251288790638,30842200
2020-11-03,197.56056213378906,199.1779522620544,194.39278128052757,195.12970170057392,27512000
2020-11-04,207.09259033203125,208.9396735782945,203.2931641166991,204.82442438500502,42311800
2020-11-05,213.69618225097656,214.49052247172446,211.6481294347392,212.49988937693172,36080100
2020-11-06,214.10768127441406,214.72018254648174,208.66215462267135,212.71040498956907,25231900
2020-11-09,209.00668334960938,218.31862135822865,208.5186011997939,214.79674276458664,44395000
2020-11-10,201.94378662109375,207.1979097750766,200.70921889587157,205.28384132449852,44045100
2020-11-11,207.2457733154297,208.67174502636834,203.0826684151981,203.2645072623287,29440800
2020-11-12,206.18344116210938,209.6957547666248,205.24555177695154,207.87739570923154,21593900
2020-11-13,207.2074737548828,208.0783784000142,204.95845209936047,207.06392446312853,18621100
2020-11-16,207.89654541015625,208.38464222221836,205.30299077827922,205.63794400285644,24953300
2020-11-17,205.24559020996094,208.32722733824193,204.88191248910934,206.81512593753118,24154100
2020-11-18,202.5396270751953,206.46414065217695,202.39568734569283,205.00563631341277,28372800
2020-11-19,203.82540893554688,204.41072870264787,201.4361499567747,202.82749415038785,24792700
2020-11-20,201.8775634765625,204.6602228406842,201.50334356702317,203.6143280475377,22843100
2020-11-23,201.60890197753906,203.7006916515508,199.73780235137832,202.41491187166753,25683500
2020-11-24,205.2071990966797,205.5814190638113,200.4094997019583,201.10995971399097,33979700
2020-11-25,205.21676635742188,206.5793110767255,203.86382640634406,206.40660094564046,21012900
2020-11-27,206.52175903320312,207.51968868227826,205.37990426234612,206.15714384421696,14512200
2020-11-30,205.40866088867188,206.07073095156065,202.30933726248776,205.43744590699689,33064800
2020-12-01,207.46209716796875,208.52718688320113,204.71781287908087,205.83086786900017,30904500
2020-12-02,206.6560821533203,206.75204198993873,204.190072479513,206.18591702157005,23724500
2020-12-03,205.5718231201172,207.6252378173083,205.00568348008005,205.92684818002928,25120900
2020-12-04,205.68690490722656,206.6656393781972,204.5546405895523,205.55256995171388,24666000
2020-12-07,205.61973571777344,206.8191602252166,204.37234594316251,205.69650064321928,24620000
2020-12-08,207.27020263671875,208.1721724597082,204.2764429190657,205.31274773858016,23284100
2020-12-09,203.23049926757812,206.52171321441085,202.66437439228125,206.45455305295152,32440600
2020-12-10,202.00234985351562,204.458769727923,201.84881995101082,203.20177476417683,26733300
2020-12-11,204.6314239501953,204.6890086289566,200.64934019188877,201.55130982077503,30979400
2020-12-14,205.53338623046875,207.46207026114612,204.26680152985986,204.47790142019682,28798400
2020-12-15,205.46627807617188,206.70407807244058,203.6527482984566,206.46419310374057,27000600
2020-12-16,210.40786743164062,211.2042871516733,206.03236867599313,206.061153696116,35023300
2020-12-17,210.54220581054688,211.95273038503314,209.10289621547224,210.97399576078638,32515800
2020-12-18,209.74574279785156,210.80124213967602,207.27973381400543,209.74574279785156,63354900
2020-12-21,213.58392333984375,214.93687773596008,208.48877023256824,208.7478500330063,37181900
2020-12-22,214.8793487548828,216.50097338667925,212.87391405322188,213.6799239847867,22612200
2020-12-23,212.0774688720703,214.5146932710485,211.86636896648002,214.08290333376428,18699600
2020-12-24,213.7374725341797,214.56267727866629,212.2501830405636,212.4612829501821,10550600
2020-12-28,215.85809326171875,216.88479329797272,213.9965835914347,215.36871856280752,17933500
2020-12-29,215.08082580566406,217.98823003223873,214.53389577009193,217.1534351478008,17403200
2020-12-30,212.71075439453125,216.50094793560592,212.5092592560349,216.11712326944684,20272300
2020-12-31,213.42080688476562,213.9773416379235,210.79166297669138,212.72993716646016,20942100
2021-01-04,208.8822021484375,213.97735567410496,206.11872309394096,213.5263708383666,37130100
2021-01-05,209.08372497558594,209.67864963168427,206.97274025893688,208.469620064535,23823000
2021-01-06,203.6623077392578,207.73076146630103,203.36485276551582,203.58554280387045,35930700
2021-01-07,209.45791625976562,210.46543588069164,205.06323728487098,205.3798725038288,27694500
2021-01-08,210.73411560058594,211.65528020451683,208.24891115741627,209.83214589128676,22956200
2021-01-11,208.6903076171875,210.05285231905128,207.96104802927815,209.63065248213846,23031300
2021-01-12,206.23387145996094,208.31608560211117,204.68902651806664,207.74035589548853,23249300
2021-01-13,207.5868377685547,207.9898427294301,205.27434332602658,205.36071303589776,20087100
2021-01-14,204.40118408203125,208.66154338232383,204.13251409385208,207.1742536782788,29480800
2021-01-15,204.04611206054688,205.8308564944321,203.4512021297231,204.88092155862176,31746500
2021-01-19,207.6828155517578,208.20096064868125,204.0269709237377,205.1016509122703,30480900
2021-01-20,215.26315307617188,216.65448284404494,208.49839462519878,208.89180945322397,37777300
2021-01-21,215.86766052246094,217.1438501575346,213.42083121134726,215.60858068821213,30709400
2021-01-22,216.80801391601562,220.76132783056934,216.66408880322285,217.89229857043895,30172700
2021-01-25,220.2431640625,220.48304900698852,215.14801018418993,219.8497492395992,33152100
2021-01-26,222.9298858642578,224.7050257283065,220.7709212912737,222.47890098214344,49169600
2021-01-27,223.47682189941406,230.71176046047944,220.82849722353762,228.37048091852017,69870600
2021-01-28,229.26283264160156,232.8227316681534,225.57820339979344,226.07716818506384,49111200
2021-01-29,222.57484436035156,228.38965283762465,221.989524533748,226.44178833824543,42503100
2021-02-01,229.95367431640625,232.68836821174884,223.0257967801908,225.54939077841996,33314200
2021-02-02,229.8193817138672,232.5060961930559,229.03256665892405,231.53696622596047,25916300
2021-02-03,233.1681365966797,235.17357096540331,229.57945300942697,229.87692260181475,27158100
2021-02-04,232.2182159423828,233.39846040880124,230.64457129523996,232.84192558169505,25296100
2021-02-05,232.40052795410156,233.4368326563768,230.69254834518915,232.42931297571354,18054800
2021-02-08,232.6596221923828,233.82065717970994,231.06678257131648,233.312102244531,22211900
2021-02-09,233.906982421875,234.8569172961057,231.6136832651914,232.08384831884888,23565000
2021-02-10,232.99542236328125,235.96998646180285,231.14350324493915,235.08721175015955,22186700
2021-02-11,234.597900390625,235.23118555657192,232.3525660410124,234.8761605015727,15751100
2021-02-12,235.07765197753906,235.37510696165688,232.90908274109216,234.06052752923827,16561100
2021-02-16,233.83985900878906,236.17154846273206,233.0914190955274,235.1160487689445,26728500
2021-02-17,234.8592987060547,234.9650917712769,231.72399963468183,232.0894692554744,21653500
2021-02-18,234.46493530273438,234.5995796636201,231.64701593736388,232.5510629355114,16925600
2021-02-19,231.75283813476562,234.53229432170122,230.993047615162,234.42650126233121,25262600
2021-02-22,225.5399169921875,228.82909920704134,223.51062453702826,228.33861214281137,36446900
2021-02-23,224.34739685058594,225.84772430355326,219.98104421168009,221.51984987762208,30228700
2021-02-24,225.5784149169922,226.20354640693853,220.2407006773393,221.2120626767533,26339700
2021-02-25,220.2310791015625,225.61686886141217,219.16353629900811,223.20288228767947,39542200
2021-02-26,223.49139404296875,226.36701617746488,220.76001381444942,222.67390094963855,37819200
2021-03-01,227.8769989013672,228.38672511898815,224.23195895822414,226.87677089593706,25324000
2021-03-02,224.92445373535156,228.22326366009017,224.52052052163367,227.94434795945722,22812500
2021-03-03,218.85572814941406,224.6454646261548,218.5672003455649,223.27978200807803,34029500
2021-03-04,218.05752563476562,223.5972138136232,215.68200248101138,218.06715252474712,44727800
2021-03-05,222.7412872314453,224.34740783603104,217.7978932321057,220.74084563782202,41872800
2021-03-08,218.69227600097656,224.44353542154002,218.4422263479561,222.52003591331203,35267400
2021-03-09,224.8378448486328,226.37665024660328,222.808552384188,223.97227598423436,33080500
2021-03-10,223.52987670898438,227.9346923560373,223.16440710536557,227.9346923560373,29746800
2021-03-11,228.05970764160156,230.02167054315927,225.34756648415365,225.97271258487288,29907600
2021-03-12,226.73248291015625,226.79981243058896,224.30886965187727,225.05903321453633,22653700
2021-03-15,225.8284149169922,226.19388445082177,222.94316619762319,225.97268615804097,26034900
2021-03-16,228.6175537109375,230.87765695855205,226.9152524388038,227.24224385205463,28092200
2021-03-17,227.97314453125,229.42539598371647,224.30888048851298,227.11718787736953,29562100
2021-03-18,221.89491271972656,225.23218566499116,221.51983088863727,223.66452881126907,34833000
2021-03-19,221.5390625,223.57796728976257,220.5773127425442,222.183433076479,46430700
2021-03-22,226.9633331298828,227.83851426603098,221.3370911146356,221.46212328057254,30127000
2021-03-23,228.49249267578125,231.8297652677323,228.0020056178648,228.40593872587874,31638400
2021-03-24,226.45362854003906,228.89646672788933,226.31898414661643,228.75221011891443,25620100
2021-03-25,223.45294189453125,227.8769967829049,222.71240512495487,226.29972771990109,34061900
2021-03-26,227.4345703125,227.65578331481655,222.69315122370767,222.69315122370767,25479900
2021-03-29,226.2420196533203,227.74234693638846,223.0105398608901,227.54037302898925,25227500
2021-03-30,222.981689453125,224.90518898802316,222.2603771275382,224.59742201837378,24792000
2021-03-31,226.75172424316406,229.95435241146978,223.50100565623833,224.00111959464277,43623500
2021-04-01,233.080078125,233.55132615154153,228.94455090403778,229.34848407327533,30338000
2021-04-05,239.54299926757812,240.39895589372134,233.41664384156837,233.4743464742084,36910600
2021-04-06,238.37928771972656,239.8603758409947,237.43677709710138,238.1388502881798,22931900
2021-04-07,240.34124755859375,241.3318485895909,237.73491405281382,238.3311941792023,22719800
2021-04-08,243.56314086914062,244.41909761825963,242.3609535993028,243.1015050665614,23625200
2021-04-09,246.0636749267578,246.1983193023005,242.7841048169457,243.19765015784952,24326800
2021-04-12,246.12136840820312,247.81405726650726,244.8807030813656,244.96727170717304,27148700
2021-04-13,248.6027069091797,249.27594353772244,247.0061986517212,247.41977338939648,23837500
2021-04-14,245.8136444091797,248.92970457887813,245.400099011404,247.6313657416882,23070900
2021-04-15,249.57406616210938,249.98761152054735,247.87177962953,248.06411197401857,25627500
2021-04-16,250.76657104492188,251.0166353227696,247.7466926867027,249.5451596690261,24878600
