Date,Close,High,Low,Open,Volume
2020-01-02,297.698974609375,297.71731977517936,295.5546875996484,296.4802235866316,59151200
2020-01-03,295.44476318359375,296.57190037053346,294.24432922039875,294.299308793889,77709700
2020-01-06,296.5718994140625,296.65436877403187,293.5662002585836,293.68533198915986,55653900
2020-01-07,295.738037109375,296.48028939421766,295.2889999253754,296.00376242060156,40496400
2020-01-08,297.31414794921875,298.5328990962051,295.6830220422805,295.9304301191349,68296000
2020-01-09,299.3301696777344,299.403494427551,298.29467431686163,298.8811604546013,48473300
2020-01-10,298.4687194824219,300.07235545551816,298.0013931580216,299.9165893357821,53029300
2020-01-13,300.52130126953125,300.5304458845552,298.6610852243349,299.09177701633524,47086800
2020-01-14,300.0632019042969,301.1353314053116,299.50420569698866,300.0815191045464,62832800
2020-01-15,300.7413024902344,301.5018717974519,299.8890912511953,299.9715606002773,72056600
2020-01-16,303.2430114746094,303.2430114746094,301.89595605653415,302.1250469237905,54050300
2020-01-17,304.186767578125,304.39751321096907,303.1787624910942,303.9576767840355,95846000
2020-01-21,303.5911560058594,304.39756019996634,303.15131951102944,303.2246162717714,77742400
2020-01-22,303.6278381347656,305.10319771439003,303.4720720211028,304.4525595814496,48914900
2020-01-23,303.97607421875,304.388448943037,301.85927695982,302.9772414486863,51963000
2020-01-24,301.2727966308594,304.7183320973039,299.9807208309427,304.6358627439296,87578400
2020-01-27,296.44354248046875,297.92804662680606,295.6738006255231,296.01285058916926,84062500
2020-01-28,299.54998779296875,300.4296886579807,296.5351449549885,297.87302743211717,63834000
2020-01-29,299.3027038574219,301.14460382259557,299.10110272707846,300.915512900169,53888900
2020-01-30,300.2740173339844,300.4847910291731,296.4802865769708,297.2316834744136,75491800
2020-01-31,294.821533203125,299.806551092775,293.90517003172147,299.65075704895514,113845600
2020-02-03,297.0117492675781,298.88113873930445,296.18702766585056,296.3061594017483,69083000
2020-02-04,301.53851318359375,302.4090695275427,300.31058968515316,300.631322441618,62573200
2020-02-05,305.020751953125,305.23152563303483,303.01394154526906,304.48010082486485,65951100
2020-02-06,306.04705810546875,306.23948658903026,304.9657280409619,305.9829059558844,50359700
2020-02-07,304.4159851074219,306.0562557410512,303.8661613796661,304.9841260388641,64139400
2020-02-10,306.6885070800781,306.7526592320417,303.4904076474018,303.52707001498,42070000
2020-02-11,307.22003173828125,308.8328124597925,306.688525255074,308.0447532839123,54864500
2020-02-12,309.1993713378906,309.41011703621217,308.29215249510275,308.6586922864908,43992700
2020-02-13,308.86944580078125,309.84078876893074,307.49490069884985,307.7697985331595,54501900
2020-02-14,309.36431884765625,309.48345057541405,308.0814155587151,309.281849489638,64582200
2020-02-18,308.56707763671875,309.42846152545053,307.17418728122385,308.3654765571178,57226200
