Date,symbol,Open,High,Low,Close,Volume,Trades,VWAP
2021-04-28 04:00:00+00:00,AAPL,130.83,131.52,129.63,130.12,111769456.0,783356.0,130.52
2021-04-29 04:00:00+00:00,AAPL,132.93,133.52,129.02,130.02,157181673.0,1059393.0,130.66
2021-04-30 04:00:00+00:00,AAPL,128.37,130.1,127.67,128.05,118162269.0,699638.0,128.72
2021-05-03 04:00:00+00:00,AAPL,128.62,130.6,128.41,129.11,79773508.0,580644.0,129.37
2021-05-04 04:00:00+00:00,AAPL,127.79,128.08,123.42,124.54,146034858.0,1182708.0,124.57
2021-05-05 04:00:00+00:00,AAPL,125.85,127.07,124.65,124.78,88488165.0,659287.0,125.86
2021-05-06 04:00:00+00:00,AAPL,124.58,126.39,123.84,126.38,78807021.0,607092.0,125.28
2021-05-07 04:00:00+00:00,AAPL,127.68,128.07,126.33,127.05,85342759.0,544537.0,127.25
2021-05-10 04:00:00+00:00,AAPL,126.27,126.4,123.73,123.77,88933496.0,680684.0,124.75
2021-05-11 04:00:00+00:00,AAPL,120.5,123.21,119.79,122.86,133807591.0,922251.0,121.72
2021-05-12 04:00:00+00:00,AAPL,120.41,121.62,119.28,119.79,113210244.0,876771.0,120.07
2021-05-13 04:00:00+00:00,AAPL,121.56,123.09,121.25,121.94,107081045.0,788609.0,122.19
2021-05-14 04:00:00+00:00,AAPL,123.19,124.79,122.8,124.36,90601277.0,534534.0,123.92
2021-05-17 04:00:00+00:00,AAPL,123.74,123.85,122.13,123.21,80528553.0,502355.0,122.86
2021-05-18 04:00:00+00:00,AAPL,123.49,123.91,121.75,121.82,69129296.0,493596.0,122.86
2021-05-19 04:00:00+00:00,AAPL,120.17,121.88,119.88,121.66,100433484.0,674478.0,121.03
2021-05-20 04:00:00+00:00,AAPL,122.19,124.62,122.06,124.22,83448984.0,494883.0,123.78
2021-05-21 04:00:00+00:00,AAPL,124.72,124.89,122.17,122.39,86829353.0,526777.0,123.1
2021-05-24 04:00:00+00:00,AAPL,122.95,124.84,122.88,124.02,69927211.0,442167.0,124.17
2021-05-25 04:00:00+00:00,AAPL,124.72,125.21,123.26,123.82,77303825.0,462970.0,123.99
2021-05-26 04:00:00+00:00,AAPL,123.87,124.3,123.35,123.77,61288510.0,415359.0,123.78
2021-05-27 04:00:00+00:00,AAPL,123.37,124.54,122.05,122.24,116578783.0,545649.0,122.92
2021-05-28 04:00:00+00:00,AAPL,122.52,122.75,121.53,121.59,78072288.0,526780.0,121.99
2021-06-01 04:00:00+00:00,AAPL,122.05,122.31,120.93,121.26,72144570.0,501241.0,121.57
2021-06-02 04:00:00+00:00,AAPL,121.26,122.2,121.04,122.03,63368854.0,461507.0,121.75
2021-06-03 04:00:00+00:00,AAPL,121.65,121.82,120.14,120.54,81403526.0,562301.0,120.77
2021-06-04 04:00:00+00:00,AAPL,121.06,123.1,120.85,122.84,81427937.0,466811.0,122.36
2021-06-07 04:00:00+00:00,AAPL,123.11,123.26,121.8,122.85,76175714.0,504399.0,122.35
2021-06-08 04:00:00+00:00,AAPL,123.53,125.34,123.15,123.66,79189096.0,532136.0,123.98
2021-06-09 04:00:00+00:00,AAPL,124.12,124.65,123.45,124.05,64315610.0,382699.0,124.0
2021-06-10 04:00:00+00:00,AAPL,123.94,125.08,122.88,123.05,76816859.0,498433.0,123.55
2021-06-11 04:00:00+00:00,AAPL,123.46,124.35,123.04,124.26,58688119.0,353242.0,123.96
2021-06-14 04:00:00+00:00,AAPL,124.72,127.37,123.99,127.31,110988351.0,563599.0,126.54
2021-06-15 04:00:00+00:00,AAPL,126.79,127.43,126.25,126.49,68883859.0,416234.0,126.67
2021-06-16 04:00:00+00:00,AAPL,127.21,127.71,125.34,126.99,100286328.0,619033.0,126.87
2021-06-17 04:00:00+00:00,AAPL,126.65,129.33,126.5,128.59,107585192.0,652029.0,128.4
2021-06-18 04:00:00+00:00,AAPL,127.54,128.32,127.08,127.29,136408062.0,556290.0,127.58
2021-06-21 04:00:00+00:00,AAPL,127.14,129.2,126.08,129.09,90375931.0,506666.0,128.37
2021-06-22 04:00:00+00:00,AAPL,128.92,130.83,128.43,130.73,84509149.0,481088.0,129.94
2021-06-23 04:00:00+00:00,AAPL,130.52,131.06,130.0,130.46,64616230.0,424775.0,130.53
2021-06-24 04:00:00+00:00,AAPL,131.19,131.37,129.7,130.17,75815074.0,443495.0,130.5
2021-06-25 04:00:00+00:00,AAPL,130.22,130.64,129.59,129.88,88371762.0,357994.0,129.98
2021-06-28 04:00:00+00:00,AAPL,130.17,131.96,130.11,131.51,68112075.0,454436.0,131.54
2021-06-29 04:00:00+00:00,AAPL,131.53,133.18,131.09,133.02,68372177.0,442550.0,132.63
2021-06-30 04:00:00+00:00,AAPL,132.87,134.08,132.57,133.64,71377665.0,419359.0,133.51
2021-07-01 04:00:00+00:00,AAPL,133.29,134.0,132.47,133.94,56342229.0,388280.0,133.37
2021-07-02 04:00:00+00:00,AAPL,134.55,136.6,134.4,136.56,84970248.0,520664.0,135.87
2021-07-06 04:00:00+00:00,AAPL,136.67,139.68,136.67,138.57,114619239.0,733659.0,138.3
2021-07-07 04:00:00+00:00,AAPL,140.05,141.37,139.2,141.06,111746230.0,732819.0,140.54
2021-07-08 04:00:00+00:00,AAPL,138.14,140.56,137.25,139.76,112773322.0,772472.0,139.13
2021-07-09 04:00:00+00:00,AAPL,139.28,142.12,139.19,141.59,106619809.0,634716.0,141.29
2021-07-12 04:00:00+00:00,AAPL,142.66,142.77,140.51,140.99,83066841.0,516639.0,141.27
2021-07-13 04:00:00+00:00,AAPL,140.54,143.88,140.15,142.11,104907532.0,697219.0,142.53
2021-07-14 04:00:00+00:00,AAPL,144.51,145.94,144.1,145.53,133484459.0,797736.0,145.22
2021-07-15 04:00:00+00:00,AAPL,145.62,146.36,143.52,144.88,112350124.0,698337.0,144.84
2021-07-16 04:00:00+00:00,AAPL,144.86,146.13,142.34,142.84,99273558.0,611573.0,144.06
2021-07-19 04:00:00+00:00,AAPL,140.26,140.57,138.23,138.99,128811485.0,939628.0,139.11
2021-07-20 04:00:00+00:00,AAPL,139.98,143.53,139.49,142.6,105145185.0,614259.0,142.06
2021-07-21 04:00:00+00:00,AAPL,142.0,142.58,141.12,141.87,80366794.0,473583.0,141.83
2021-07-22 04:00:00+00:00,AAPL,142.39,144.6,142.27,143.24,81182010.0,480214.0,143.42
2021-07-23 04:00:00+00:00,AAPL,143.97,145.11,143.36,144.96,75925274.0,456343.0,144.47
2021-07-26 04:00:00+00:00,AAPL,144.67,146.19,144.12,145.38,79498730.0,489116.0,145.49
2021-07-27 04:00:00+00:00,AAPL,145.5,145.59,142.02,143.21,111483119.0,785631.0,143.38
2021-07-28 04:00:00+00:00,AAPL,141.3,143.4,139.08,141.46,122965718.0,829466.0,141.38
2021-07-29 04:00:00+00:00,AAPL,141.17,142.99,141.07,142.11,60694970.0,416128.0,142.28
2021-07-30 04:00:00+00:00,AAPL,140.88,142.78,140.61,142.32,77054702.0,465646.0,141.89
2021-08-02 04:00:00+00:00,AAPL,142.81,143.38,141.73,141.99,65875193.0,458365.0,142.33
2021-08-03 04:00:00+00:00,AAPL,142.27,144.45,141.66,143.78,68792157.0,462821.0,143.21
2021-08-04 04:00:00+00:00,AAPL,143.7,144.2,142.73,143.38,60997440.0,402504.0,143.47
2021-08-05 04:00:00+00:00,AAPL,143.41,144.25,142.62,143.49,49379114.0,356222.0,143.54
2021-08-06 04:00:00+00:00,AAPL,143.01,143.76,142.31,142.81,59280265.0,373647.0,142.88
2021-08-09 04:00:00+00:00,AAPL,142.87,143.36,142.2,142.76,52679515.0,352476.0,142.78
2021-08-10 04:00:00+00:00,AAPL,143.1,144.34,141.99,142.28,76706864.0,431283.0,142.77
2021-08-11 04:00:00+00:00,AAPL,142.72,143.38,142.21,142.54,51503841.0,365452.0,142.69
2021-08-12 04:00:00+00:00,AAPL,142.86,145.65,142.52,145.5,79314067.0,514673.0,144.66
2021-08-13 04:00:00+00:00,AAPL,145.57,146.04,144.89,145.7,62684839.0,407372.0,145.53
2021-08-16 04:00:00+00:00,AAPL,145.15,147.74,143.13,147.68,108408089.0,704854.0,146.0
2021-08-17 04:00:00+00:00,AAPL,146.81,148.22,145.69,146.77,97169154.0,624242.0,146.81
2021-08-18 04:00:00+00:00,AAPL,146.39,147.28,142.82,143.02,91837037.0,647603.0,144.85
2021-08-19 04:00:00+00:00,AAPL,141.72,144.63,141.21,143.36,91195765.0,639431.0,143.12
2021-08-20 04:00:00+00:00,AAPL,144.08,145.12,143.43,144.81,66952609.0,412832.0,144.47
2021-08-23 04:00:00+00:00,AAPL,144.93,146.77,144.52,146.3,64886166.0,428952.0,146.08
2021-08-24 04:00:00+00:00,AAPL,146.04,147.42,145.75,146.21,51333221.0,370059.0,146.48
2021-08-25 04:00:00+00:00,AAPL,146.4,146.89,144.43,144.98,63460356.0,460869.0,145.19
2021-08-26 04:00:00+00:00,AAPL,144.97,145.72,144.15,144.18,51813743.0,382723.0,144.71
2021-08-27 04:00:00+00:00,AAPL,144.12,145.36,143.48,145.21,61524446.0,404655.0,144.78
2021-08-30 04:00:00+00:00,AAPL,145.6,149.99,145.22,149.63,95242745.0,659673.0,148.69
2021-08-31 04:00:00+00:00,AAPL,149.18,149.32,147.84,148.37,99800695.0,534520.0,148.54
2021-09-01 04:00:00+00:00,AAPL,149.35,151.45,148.87,149.03,85467867.0,593513.0,150.22
2021-09-02 04:00:00+00:00,AAPL,150.36,151.19,148.93,150.15,76171528.0,519977.0,150.11
2021-09-03 04:00:00+00:00,AAPL,150.26,151.11,149.6,150.78,61945980.0,431138.0,150.52
2021-09-07 04:00:00+00:00,AAPL,151.44,153.68,150.87,153.12,87089441.0,615177.0,152.65
2021-09-08 04:00:00+00:00,AAPL,153.4,153.46,150.47,151.57,78745932.0,598141.0,151.57
2021-09-09 04:00:00+00:00,AAPL,151.95,152.55,150.44,150.56,60749773.0,469369.0,151.31
2021-09-10 04:00:00+00:00,AAPL,151.47,151.94,145.31,145.57,145633564.0,1163855.0,147.51
2021-09-13 04:00:00+00:00,AAPL,147.2,147.97,145.36,146.14,108978559.0,738875.0,146.29
2021-09-14 04:00:00+00:00,AAPL,146.92,147.63,143.56,144.74,116555193.0,785069.0,145.41
2021-09-15 04:00:00+00:00,AAPL,145.17,146.03,143.03,145.63,90480232.0,619449.0,144.69
2021-09-16 04:00:00+00:00,AAPL,145.06,145.57,143.87,145.4,73991494.0,501852.0,144.81
2021-09-17 04:00:00+00:00,AAPL,145.43,145.43,142.44,142.73,157363379.0,711079.0,143.48
2021-09-20 04:00:00+00:00,AAPL,140.52,141.54,138.05,139.68,132862932.0,1022149.0,139.49
2021-09-21 04:00:00+00:00,AAPL,140.65,141.3,139.53,140.16,80978520.0,578045.0,140.45
2021-09-22 04:00:00+00:00,AAPL,141.16,143.09,140.42,142.53,83396381.0,548485.0,142.13
2021-09-23 04:00:00+00:00,AAPL,143.31,143.73,142.32,143.48,69827190.0,472245.0,143.35
2021-09-24 04:00:00+00:00,AAPL,142.34,144.11,142.24,143.57,57892722.0,399609.0,143.19
2021-09-27 04:00:00+00:00,AAPL,142.15,142.63,140.54,142.06,81180642.0,529656.0,141.81
2021-09-28 04:00:00+00:00,AAPL,139.98,141.45,138.46,138.68,122884569.0,823809.0,139.33
2021-09-29 04:00:00+00:00,AAPL,139.22,141.16,138.79,139.57,79882926.0,528986.0,140.11
2021-09-30 04:00:00+00:00,AAPL,140.39,141.09,138.06,138.27,97495265.0,643356.0,139.09
2021-10-01 04:00:00+00:00,AAPL,138.67,139.66,135.94,139.4,102369995.0,729395.0,137.97
2021-10-04 04:00:00+00:00,AAPL,138.53,138.97,135.12,135.97,107234871.0,828323.0,136.09
2021-10-05 04:00:00+00:00,AAPL,136.31,139.0,136.18,137.89,87278742.0,562859.0,137.79
2021-10-06 04:00:00+00:00,AAPL,136.29,138.91,135.22,138.76,88503163.0,610966.0,137.25
2021-10-07 04:00:00+00:00,AAPL,139.8,140.93,139.47,140.02,66148653.0,450798.0,140.37
2021-10-08 04:00:00+00:00,AAPL,140.75,140.89,139.31,139.64,64052249.0,412281.0,139.89
2021-10-11 04:00:00+00:00,AAPL,139.03,141.51,138.58,139.55,70311992.0,399223.0,140.29
2021-10-12 04:00:00+00:00,AAPL,139.97,139.98,137.83,138.28,80765444.0,526044.0,138.69
2021-10-13 04:00:00+00:00,AAPL,138.02,138.18,136.03,137.7,86222197.0,600894.0,137.13
2021-10-14 04:00:00+00:00,AAPL,138.87,140.6,138.28,140.48,76265709.0,447190.0,139.96
2021-10-15 04:00:00+00:00,AAPL,140.49,141.59,140.24,141.54,76128380.0,428897.0,141.06
2021-10-18 04:00:00+00:00,AAPL,140.18,143.49,139.9,143.21,93988578.0,544222.0,142.14
2021-10-19 04:00:00+00:00,AAPL,143.66,145.77,143.21,145.37,80273103.0,532887.0,144.95
2021-10-20 04:00:00+00:00,AAPL,145.31,146.34,144.74,145.86,62144859.0,437980.0,145.7
2021-10-21 04:00:00+00:00,AAPL,145.42,146.23,144.5,146.07,65021325.0,418125.0,145.65
2021-10-22 04:00:00+00:00,AAPL,146.28,146.76,145.25,145.3,62350286.0,437024.0,145.87
2021-10-25 04:00:00+00:00,AAPL,145.29,145.97,144.26,145.25,55246619.0,425025.0,145.13
2021-10-26 04:00:00+00:00,AAPL,145.93,147.4,145.61,145.92,65096132.0,459698.0,146.18
2021-10-27 04:00:00+00:00,AAPL,145.96,146.32,145.11,145.46,63423785.0,407596.0,145.7
2021-10-28 04:00:00+00:00,AAPL,146.41,149.67,146.31,149.09,107431920.0,749711.0,148.77
2021-10-29 04:00:00+00:00,AAPL,143.86,146.52,143.08,146.39,134048773.0,862476.0,144.98
2021-11-01 04:00:00+00:00,AAPL,145.59,146.29,144.43,145.56,81970123.0,529668.0,145.35
2021-11-02 04:00:00+00:00,AAPL,145.27,148.12,145.26,146.6,74553598.0,517397.0,146.91
2021-11-03 04:00:00+00:00,AAPL,146.96,148.51,146.41,148.04,61259570.0,399119.0,147.52
2021-11-04 04:00:00+00:00,AAPL,148.12,148.96,147.21,147.52,68779002.0,458005.0,147.9
2021-11-05 04:00:00+00:00,AAPL,148.64,148.95,146.85,148.05,73859033.0,423705.0,147.9
2021-11-08 05:00:00+00:00,AAPL,148.17,148.33,146.95,147.22,59097917.0,416759.0,147.6
2021-11-09 05:00:00+00:00,AAPL,146.99,148.19,146.85,147.59,63603083.0,455010.0,147.58
2021-11-10 05:00:00+00:00,AAPL,146.81,146.92,144.69,144.76,71709504.0,544307.0,145.39
2021-11-11 05:00:00+00:00,AAPL,145.78,146.24,144.52,144.71,45185257.0,338587.0,145.0
2021-11-12 05:00:00+00:00,AAPL,145.26,147.19,144.33,146.78,68760172.0,403690.0,146.17
2021-11-15 05:00:00+00:00,AAPL,147.16,148.63,146.24,146.79,65550348.0,422063.0,147.08
2021-11-16 05:00:00+00:00,AAPL,146.74,148.25,146.15,147.77,66930120.0,388992.0,147.51
2021-11-17 05:00:00+00:00,AAPL,147.77,151.69,147.76,150.21,94580869.0,625978.0,150.25
2021-11-18 05:00:00+00:00,AAPL,150.42,155.28,149.78,154.5,147157866.0,865067.0,153.34
2021-11-19 05:00:00+00:00,AAPL,154.28,157.58,153.19,157.12,125740737.0,815597.0,156.14
2021-11-22 05:00:00+00:00,AAPL,158.22,162.16,157.56,157.58,123251286.0,890339.0,160.12
2021-11-23 05:00:00+00:00,AAPL,157.68,158.34,155.66,157.96,102409571.0,712380.0,156.97
2021-11-24 05:00:00+00:00,AAPL,157.31,158.67,156.23,158.48,73246402.0,505246.0,157.68
2021-11-26 05:00:00+00:00,AAPL,156.15,157.02,153.02,153.46,84436757.0,666772.0,154.4
2021-11-29 05:00:00+00:00,AAPL,155.96,157.74,155.4,156.82,96719742.0,663954.0,156.7
2021-11-30 05:00:00+00:00,AAPL,156.57,161.98,156.5,161.77,195855642.0,1139630.0,160.38
2021-12-01 05:00:00+00:00,AAPL,163.9,166.66,161.01,161.25,159673210.0,1191155.0,164.12
2021-12-02 05:00:00+00:00,AAPL,155.34,160.69,154.43,160.26,146467308.0,1163159.0,158.51
2021-12-03 05:00:00+00:00,AAPL,160.51,161.43,156.31,158.38,128515972.0,949914.0,158.36
2021-12-06 05:00:00+00:00,AAPL,160.78,164.29,160.77,161.79,119733556.0,840682.0,162.27
2021-12-07 05:00:00+00:00,AAPL,165.47,167.91,164.74,167.52,130195598.0,834825.0,166.93
2021-12-08 05:00:00+00:00,AAPL,168.45,172.2,167.05,171.34,124936327.0,871408.0,170.36
2021-12-09 05:00:00+00:00,AAPL,171.17,172.97,170.2,170.83,117745264.0,786135.0,171.5
2021-12-10 05:00:00+00:00,AAPL,171.46,175.79,170.96,175.61,123831479.0,853665.0,173.6
2021-12-13 05:00:00+00:00,AAPL,177.24,178.24,171.78,171.98,163487839.0,1148453.0,174.67
2021-12-14 05:00:00+00:00,AAPL,171.5,173.94,168.53,170.6,152677047.0,985608.0,170.65
2021-12-15 05:00:00+00:00,AAPL,171.37,175.66,168.63,175.47,140881038.0,937057.0,172.42
2021-12-16 05:00:00+00:00,AAPL,175.45,177.27,167.1,168.58,160390140.0,1202740.0,170.52
2021-12-17 05:00:00+00:00,AAPL,166.3,169.76,166.06,167.48,251869214.0,993776.0,167.53
2021-12-20 05:00:00+00:00,AAPL,164.68,166.93,163.88,166.12,115492992.0,816122.0,165.66
2021-12-21 05:00:00+00:00,AAPL,167.88,169.5,165.51,169.29,97588280.0,651092.0,167.8
2021-12-22 05:00:00+00:00,AAPL,169.34,172.1,168.47,171.89,98498276.0,643561.0,170.58
2021-12-23 05:00:00+00:00,AAPL,172.09,173.07,171.52,172.51,73416739.0,502550.0,172.39
2021-12-27 05:00:00+00:00,AAPL,173.3,176.56,173.29,176.48,80302069.0,630113.0,175.29
2021-12-28 05:00:00+00:00,AAPL,176.31,177.45,174.71,175.46,83078270.0,631773.0,175.85
2021-12-29 05:00:00+00:00,AAPL,175.5,176.77,174.33,175.55,66315539.0,491795.0,175.62
2021-12-30 05:00:00+00:00,AAPL,175.63,176.71,174.28,174.39,62427102.0,498666.0,175.5
2021-12-31 05:00:00+00:00,AAPL,174.28,175.4,173.47,173.77,70855810.0,450769.0,174.0
2022-01-03 05:00:00+00:00,AAPL,174.03,178.97,173.91,178.12,112486091.0,772699.0,177.52
2022-01-04 05:00:00+00:00,AAPL,178.74,179.03,175.29,175.86,106090378.0,831898.0,176.74
2022-01-05 05:00:00+00:00,AAPL,175.77,176.32,170.91,171.18,95142198.0,848518.0,173.59
2022-01-06 05:00:00+00:00,AAPL,169.01,171.55,167.97,168.32,103899632.0,960344.0,169.33
2022-01-07 05:00:00+00:00,AAPL,169.19,170.42,167.37,168.49,94554334.0,715419.0,168.76
2022-01-10 05:00:00+00:00,AAPL,165.47,168.81,164.58,168.51,117005143.0,956342.0,166.74
2022-01-11 05:00:00+00:00,AAPL,168.64,171.44,167.17,171.34,82100070.0,649657.0,170.02
2022-01-12 05:00:00+00:00,AAPL,172.36,173.39,171.08,171.78,79502421.0,642760.0,172.07
2022-01-13 05:00:00+00:00,AAPL,172.03,172.85,168.12,168.51,92057866.0,692346.0,170.17
2022-01-14 05:00:00+00:00,AAPL,167.68,170.07,167.43,169.37,87780214.0,671723.0,168.74
2022-01-18 05:00:00+00:00,AAPL,167.84,168.85,165.78,166.17,102183802.0,780905.0,166.83
2022-01-19 05:00:00+00:00,AAPL,166.37,167.42,162.39,162.68,101688620.0,824027.0,164.65
2022-01-20 05:00:00+00:00,AAPL,163.41,166.05,160.67,160.99,96630645.0,795590.0,163.51
2022-01-21 05:00:00+00:00,AAPL,160.9,162.78,158.83,158.94,135494794.0,1076049.0,160.3
2022-01-24 05:00:00+00:00,AAPL,156.6,158.83,151.39,158.17,175317276.0,1632715.0,155.42
2022-01-25 05:00:00+00:00,AAPL,155.58,159.28,153.66,156.37,125389277.0,1008312.0,156.04
2022-01-26 05:00:00+00:00,AAPL,160.01,160.88,154.45,156.28,116338085.0,1017760.0,157.88
2022-01-27 05:00:00+00:00,AAPL,158.98,160.34,154.9,155.82,127009128.0,1161009.0,157.36
2022-01-28 05:00:00+00:00,AAPL,162.17,166.71,159.32,166.69,189144340.0,1515438.0,163.92
2022-01-31 05:00:00+00:00,AAPL,166.52,171.26,165.89,171.04,129780591.0,933488.0,169.67
2022-02-01 05:00:00+00:00,AAPL,170.29,171.1,168.63,170.88,93258667.0,735253.0,169.99
2022-02-02 05:00:00+00:00,AAPL,171.01,172.12,169.63,172.08,91306986.0,676311.0,171.23
2022-02-03 05:00:00+00:00,AAPL,170.75,172.47,168.44,169.2,101382628.0,724841.0,170.49
2022-02-04 05:00:00+00:00,AAPL,168.23,170.6,167.25,168.92,88456689.0,702279.0,168.89
2022-02-07 05:00:00+00:00,AAPL,169.38,170.45,167.51,168.21,83181695.0,571413.0,168.95
2022-02-08 05:00:00+00:00,AAPL,168.27,171.82,167.98,171.31,80979959.0,634270.0,170.42
2022-02-09 05:00:00+00:00,AAPL,172.51,173.1,171.38,172.73,78287149.0,574000.0,172.31
2022-02-10 05:00:00+00:00,AAPL,170.64,171.95,168.1,168.66,99694816.0,761966.0,169.97
2022-02-11 05:00:00+00:00,AAPL,168.86,169.6,164.66,165.25,106268657.0,813527.0,166.74
2022-02-14 05:00:00+00:00,AAPL,164.0,166.17,163.21,165.48,98885501.0,757494.0,165.08
2022-02-15 05:00:00+00:00,AAPL,167.53,169.47,166.82,169.31,71066887.0,562857.0,168.28
2022-02-16 05:00:00+00:00,AAPL,168.39,169.85,166.63,169.08,66147855.0,543039.0,168.24
2022-02-17 05:00:00+00:00,AAPL,167.59,168.45,165.08,165.48,78321659.0,584120.0,166.58
2022-02-18 05:00:00+00:00,AAPL,166.4,167.11,162.85,163.93,92631965.0,685816.0,164.48
2022-02-22 05:00:00+00:00,AAPL,161.66,163.34,158.89,161.01,98811382.0,897221.0,161.19
2022-02-23 05:00:00+00:00,AAPL,162.21,162.81,156.54,157.02,98884474.0,820316.0,158.77
2022-02-24 05:00:00+00:00,AAPL,149.51,159.57,148.94,159.24,155570846.0,1383832.0,155.16
2022-02-25 05:00:00+00:00,AAPL,160.54,161.8,157.64,161.53,97758401.0,810830.0,160.54
2022-02-28 05:00:00+00:00,AAPL,159.78,162.09,159.16,161.8,108908921.0,791490.0,161.05
2022-03-01 05:00:00+00:00,AAPL,161.38,163.25,158.71,159.92,90604732.0,749658.0,160.8
2022-03-02 05:00:00+00:00,AAPL,161.08,163.99,159.67,163.21,88692844.0,668264.0,162.57
